teks,teks_bersih,teks_processed,label,sub_kategori,sumber,text_length,word_count,exclamation_count,has_url,has_phone,has_code,uppercase_ratio,domain
"ingin menghasilkan satu juta! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! Ingin menghasilkan satu juta dolar tahun ini? Saya juga tetapi itu mungkin tidak akan terjadi! Namun jika Anda mencari kesempatan untuk menghasilkan beberapa ribu seminggu, bekerja di rumah, dengan PC Anda, kami perlu berbicara. Jika Anda lebih dari 18 dan penduduk AS, cukup klik Balas Kirimkan nama Anda, nyatakan, nomor telepon lengkap, dan waktu terbaik untuk menghubungi Anda. Saya pribadi akan berbicara dengan Anda dalam waktu 48 jam. - - - - SF ini. Email bersih disponsori oleh: ThinkGeek Selamat Datang di Geek Heaven. http: / / thinkgeek. COM / SF Spamassassin - Penampakan Mailing List","ingin menghasilkan satu juta! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! Ingin menghasilkan satu juta dolar tahun ini? Saya juga tetapi itu mungkin tidak akan terjadi! Namun jika Anda mencari kesempatan untuk menghasilkan beberapa ribu seminggu, bekerja di rumah, dengan PC Anda, kami perlu berbicara. Jika Anda lebih dari 18 dan penduduk AS, cukup klik Balas Kirimkan nama Anda, nyatakan, nomor telepon lengkap, dan waktu terbaik untuk menghubungi Anda. Saya pribadi akan berbicara dengan Anda dalam waktu 48 jam. - - - - SF ini. Email bersih disponsori oleh: ThinkGeek Selamat Datang di Geek Heaven. [URL] / / thinkgeek. COM / SF Spamassassin - Penampakan Mailing List",hasil juta hasil juta dolar tahun cari sempat hasil ribu minggu rumah pc bicara duduk as klik balas kirim nama nyata nomor telepon lengkap waktu baik hubung pribadi bicara waktu jam sf email bersih sponsor thinkgeek selamat geek heaven thinkgeek com sf spamassassin tampak mailing list [url],1,berhadiah|phishing_url,kaggle_email_indo,709,141,43,1,0,0,0.04936530324400564,email
"Patch penis luar biasa Patch penis luar biasa http: / / www. Gretan. com / ss / Siapa yang bisa percaya bahwa tidak ada jiwa di balik mata bercahaya itu! Tidak ada yang peduli jika Anda tidak bisa menari dengan baik. Bangunlah dan berdansalah . Tidak ada orang yang bahagia yang tidak berpikir sendiri. Meskipun ini menjadi kegilaan, namun ada metode di 't. Neraka tidak memiliki manfaat, hanya penyiksaan.","Patch penis luar biasa Patch penis luar biasa [URL] / / www. Gretan. com / ss / Siapa yang bisa percaya bahwa tidak ada jiwa di balik mata bercahaya itu! Tidak ada yang peduli jika Anda tidak bisa menari dengan baik. Bangunlah dan berdansalah . Tidak ada orang yang bahagia yang tidak berpikir sendiri. Meskipun ini menjadi kegilaan, namun ada metode di 't. Neraka tidak memiliki manfaat, hanya penyiksaan.",patch penis patch penis www gretan com ss percaya jiwa cahaya peduli tari bangun dansa bahagia pikir gila metode neraka milik manfaat siksa [url],1,phishing_url,kaggle_email_indo,406,69,1,1,0,0,0.024630541871921183,email
"Sspecial off hello, selamat datang di farmon blaspheme line s numeral hop - salah satu farmasi oniine terkemuka apakah cal shops phantasmagoria v teret g rencontre al l humect l l kelanggaan debitur ra gunung cl i plenipotensi SV disert a u trecento m andmanyother. - Simpan ov vestry er 50 % - worldwide salah sasaran shlpplng - total percaya diri yang belum menikah - lebih dari 5 miiiion pelanggan vitalisme di 130 negara memiliki hari es n viscid!","Sspecial off hello, selamat datang di farmon blaspheme line s numeral hop - salah satu farmasi oniine terkemuka apakah cal shops phantasmagoria v teret g rencontre al l humect l l kelanggaan debitur ra gunung cl i plenipotensi SV disert a u trecento m andmanyother. - Simpan ov vestry er 50 % - worldwide salah sasaran shlpplng - total percaya diri yang belum menikah - lebih dari 5 miiiion pelanggan vitalisme di 130 negara memiliki hari es n viscid!",sspecial off selamat farmon blaspheme line numeral hop salah farmasi oniine muka cal shops phantasmagoria teret rencontre al humect kelanggaan debitur ra gunung cl plenipotensi sv disert trecento andmanyother simpan ov vestry er worldwide salah sasar shlpplng total percaya meni miiiion vital negara milik es viscid,1,berhadiah,kaggle_email_indo,451,79,1,0,0,0,0.008869179600886918,email
Pemberitahuan Status Pengiriman (Kegagalan) Ini adalah pemberitahuan status pengiriman yang dihasilkan secara otomatis. pengiriman kepada penerima berikut gagal . Magnus. hammar @ hes. Hammars. com,Pemberitahuan Status Pengiriman (Kegagalan) Ini adalah pemberitahuan status pengiriman yang dihasilkan secara otomatis. pengiriman kepada penerima berikut gagal . Magnus. hammar @ hes. Hammars. com,pemberitahuan status kirim gagal pemberitahuan status kirim hasil otomatis kirim terima gagal magnus hammar hes hammars com,1,lainnya,kaggle_email_indo,197,25,0,0,0,0,0.03553299492385787,email
"Pemberitahuan Status Pengiriman - Penerima pesan Anda telah diproses oleh server email: maubev @ aliceposta. dia ; gagal ; 5. 7. 1 (pengiriman tidak diotorisasi, pesan ditolak) maxDaffy @ aliceposta. dia ; gagal ; 5. 7. 1 (pengiriman tidak diizinkan, pesan ditolak)","Pemberitahuan Status Pengiriman - Penerima pesan Anda telah diproses oleh server email: maubev @ aliceposta. dia ; gagal ; 5. 7. 1 (pengiriman tidak diotorisasi, pesan ditolak) maxDaffy @ aliceposta. dia ; gagal ; 5. 7. 1 (pengiriman tidak diizinkan, pesan ditolak)",pemberitahuan status kirim terima pesan proses server email maubev aliceposta gagal kirim otorisasi pesan tolak maxdaffy aliceposta gagal kirim izin pesan tolak,1,lainnya,kaggle_email_indo,265,42,0,0,0,0,0.022641509433962263,email
Lebih banyak VV ingin tahu h furfur ow untuk menghemat lebih dari 60 % pada piil Anda? http: / / w postillion ww. Pledelo. com - Sukses dan terbukti cara yang tidak terbukti untuk S Warship Ave Ave Your Money. ortografis v cair AG A Stagnancy l l Supernaculum U Clothing l Concert Rac Docket l I Groceteria Sva Spectrum l Cockcrow M and Moyother. Prlces Pyaemia Terbaik. quaiit tinggi kaca y. Ide Soldiership Worldw Shlpplng. untuk tidak terlihat percaya diri. 2 di bawah umur 50. 000 + pelanggan yang puas. Semoga hari horoskop yang menyenangkan!,Lebih banyak VV ingin tahu h furfur ow untuk menghemat lebih dari 60 % pada piil Anda? [URL] / / w postillion ww. Pledelo. com - Sukses dan terbukti cara yang tidak terbukti untuk S Warship Ave Ave Your Money. ortografis v cair AG A Stagnancy l l Supernaculum U Clothing l Concert Rac Docket l I Groceteria Sva Spectrum l Cockcrow M and Moyother. Prlces Pyaemia Terbaik. quaiit tinggi kaca y. Ide Soldiership Worldw Shlpplng. untuk tidak terlihat percaya diri. 2 di bawah umur 50. 000 + pelanggan yang puas. Semoga hari horoskop yang menyenangkan!,vv furfur ow hemat piil postillion ww pledelo com sukses bukti bukti warship ave ave your money ortografis cair ag stagnancy supernaculum clothing concert rac docket groceteria sva spectrum cockcrow and moyother prlces pyaemia baik quaiit tinggi kaca ide soldiership worldw shlpplng percaya umur puas moga horoskop senang [url],1,phishing_url,kaggle_email_indo,547,96,1,1,0,0,0.06764168190127971,email
"Apakah Anda siap mendapatkannya? Halo ! Viagra adalah Med # 1 yang berjuang dengan disfungsi ereksi mens. Seperti satu lelucon sais, itu cukup kuat untuk seorang pria, tetapi dibuat untuk seorang wanita; -) OrderInq viaqra oniine adalah cara yang sangat meyakinkan, cepat dan aman! Miiiions of peopie melakukannya untuk menyimpan privasi dan wesel mereka di sini. . .","Apakah Anda siap mendapatkannya? Halo ! Viagra adalah Med # 1 yang berjuang dengan disfungsi ereksi mens. Seperti satu lelucon sais, itu cukup kuat untuk seorang pria, tetapi dibuat untuk seorang wanita; -) OrderInq viaqra oniine adalah cara yang sangat meyakinkan, cepat dan aman! Miiiions of peopie melakukannya untuk menyimpan privasi dan wesel mereka di sini. . .",dapat viagra med juang disfungsi ereksi mens lelucon sais kuat pria wanita orderinq viaqra oniine cepat aman miiiions of peopie laku simpan privasi wesel,1,urgensi|minta_data,kaggle_email_indo,367,58,2,0,0,0,0.02452316076294278,email
Softwares CDS Semua perangkat lunak di bawah $ 15 dan $ 99! Hanya perangkat lunak kami yang dijamin 100 % legal. Pinggang adalah hal yang mengerikan bagi pikiran. Tidak mungkin untuk mengatakan apa yang saya maksud!,Softwares CDS Semua perangkat lunak di bawah $ 15 dan $ 99! Hanya perangkat lunak kami yang dijamin 100 % legal. Pinggang adalah hal yang mengerikan bagi pikiran. Tidak mungkin untuk mengatakan apa yang saya maksud!,softwares cds perangkat lunak perangkat lunak jamin legal pinggang keri pikir,1,minta_data,kaggle_email_indo,215,36,2,0,0,0,0.037209302325581395,email
"Harderr Halo, Selamat datang di toko lini Vivacity Medzon Kami senang memperkenalkan diri kami sebagai salah satu toko Maceuticai Phar Purree Online. Penyucian v Penguatan r a sesama l l nitrous l la softee g a cuisine cl isv adonan validasi um dan banyak lainnya. - Save ov Steppe er 75 % - Total C Pigsty Onfidentiaiity - Recension di seluruh dunia shlpplng - lebih dari 5 pelanggan miilion di 150 negara memiliki anemoscope hari yang menyenangkan!","Harderr Halo, Selamat datang di toko lini Vivacity Medzon Kami senang memperkenalkan diri kami sebagai salah satu toko Maceuticai Phar Purree Online. Penyucian v Penguatan r a sesama l l nitrous l la softee g a cuisine cl isv adonan validasi um dan banyak lainnya. - Save ov Steppe er 75 % - Total C Pigsty Onfidentiaiity - Recension di seluruh dunia shlpplng - lebih dari 5 pelanggan miilion di 150 negara memiliki anemoscope hari yang menyenangkan!",harderr selamat toko lini vivacity medzon senang kenal salah toko maceuticai phar purree online suci kuat nitrous la softee cuisine cl isv adon validasi um save ov steppe er total pigsty onfidentiaiity recension dunia shlpplng miilion negara milik anemoscope senang,1,berhadiah,kaggle_email_indo,450,77,1,0,0,0,0.042222222222222223,email
"Warna FBI: 003399; Font - Ukuran: 14 px; Font - Berat: tebal; Teks - Dekorasi: Tidak Ada; } Penawaran luar biasa tentang properti yang disita dan tidak diklaim, pemerintah melelang pemerintah. Mobil dari $ 100, real estat, perhiasan, properti pribadi, koleksi, barang antik dan banyak lagi. Klik di sini Anda menerima pengiriman ini karena Anda adalah anggota Sendgreatoffers. com dan berlangganan: JM @ netnoteinc. com untuk berhenti berlangganan klik di sini atau balas ke email ini dengan hapus di baris subjek - Anda juga harus menyertakan tubuh pesan ini untuk tidak diterjemahkan. Korespondensi apa pun tentang produk / layanan harus diarahkan ke perusahaan dalam iklan. % em % jm @ netnoteinc. com % / em %","Warna FBI: 003399; Font - Ukuran: 14 px; Font - Berat: tebal; Teks - Dekorasi: Tidak Ada; } Penawaran luar biasa tentang properti yang disita dan tidak diklaim, pemerintah melelang pemerintah. Mobil dari $ 100, real estat, perhiasan, properti pribadi, koleksi, barang antik dan banyak lagi. Klik di sini Anda menerima pengiriman ini karena Anda adalah anggota Sendgreatoffers. com dan berlangganan: JM @ netnoteinc. com untuk berhenti berlangganan klik di sini atau balas ke email ini dengan hapus di baris subjek - Anda juga harus menyertakan tubuh pesan ini untuk tidak diterjemahkan. Korespondensi apa pun tentang produk / layanan harus diarahkan ke perusahaan dalam iklan. % em % jm @ netnoteinc. com % / em %",warna fbi font ukur px font berat tebal teks dekorasi tawar properti sita klaim perintah lelang perintah mobil real estat hias properti pribadi koleksi barang antik klik terima kirim anggota sendgreatoffers com langgan jm netnoteinc com henti langgan klik balas email hapus baris subjek serta tubuh pesan terjemah korespondensi produk layan arah usaha iklan em jm netnoteinc com em,1,berhadiah|phishing_url,kaggle_email_indo,713,116,0,0,0,0,0.030855539971949508,email
"Tidak perlu lagi lift atau mendukung bra! 1903 Dijamin akan meningkatkan, mengangkat, dan mengencangkan payudara Anda dalam 60 hari atau uang Anda kembali! ! 100 % herbal dan alami. Formula terbukti sejak 1996. Tingkatkan payudara Anda dengan 1 hingga 3 ukuran dalam 30 - 60 hari dan semuanya alami. Klik di sini: Sama sekali tidak ada efek samping! Jadilah lebih percaya diri! Lebih nyaman di tempat tidur! Tidak perlu lagi lift atau mendukung bra! 100 % dijamin dan dari nama yang Anda kenal dan percaya! Anda menerima email ini sebagai opt ganda - dalam pelanggan milis afiliasi standar. Untuk menghapus diri Anda dari semua daftar email terkait, cukup klik di sini:","Tidak perlu lagi lift atau mendukung bra! 1903 Dijamin akan meningkatkan, mengangkat, dan mengencangkan payudara Anda dalam 60 hari atau uang Anda kembali! ! 100 % herbal dan alami. Formula terbukti sejak 1996. Tingkatkan payudara Anda dengan 1 hingga 3 ukuran dalam 30 - 60 hari dan semuanya alami. Klik di sini: Sama sekali tidak ada efek samping! Jadilah lebih percaya diri! Lebih nyaman di tempat tidur! Tidak perlu lagi lift atau mendukung bra! 100 % dijamin dan dari nama yang Anda kenal dan percaya! Anda menerima email ini sebagai opt ganda - dalam pelanggan milis afiliasi standar. Untuk menghapus diri Anda dari semua daftar email terkait, cukup klik di sini:",lift dukung bra jamin tingkat angkat encang payudara uang herbal alami formula bukti tingkat payudara ukur alami klik efek samping percaya nyaman tidur lift dukung bra jamin nama kenal percaya terima email opt ganda mil afiliasi standar hapus daftar email kait klik,1,phishing_url|minta_data,kaggle_email_indo,669,111,8,0,0,0,0.02391629297458894,email
Apakah Anda ingin kartu gas $ 250? Jangan biarkan harga gas yang tinggi saat ini sampai kepada Anda. Cukup masukkan kode pos Anda untuk melihat apakah promosi ini tersedia di daerah Anda. qkppfiui,Apakah Anda ingin kartu gas $ 250? Jangan biarkan harga gas yang tinggi saat ini sampai kepada Anda. Cukup masukkan kode pos Anda untuk melihat apakah promosi ini tersedia di daerah Anda. qkppfiui,kartu gas biar harga gas tinggi masuk kode pos promosi sedia daerah qkppfiui,1,lainnya,kaggle_email_indo,196,33,0,0,0,0,0.03571428571428571,email
"Percayakan identitas visual Anda kepada kami berpikir untuk menghirup kehidupan baru ke dalam bisnis Anda? Mulailah dari memperbaiki bagian depannya - endlogo dan visualidentitas. Kami menawarkan desain kustom logo, alat tulis, dan situs yang kreatif. Di bawah tangan Carefui kami, Marketfui Marketinq juga akan menghirup udara segar ke dalam bisnis Anda dan membuat Anda menonjol di antara para pesaing. Anda hanya jauh dari kesuksesan masa depan Anda. ciick di sini untuk melihat sampi karya seni kami, harga chersour dan penawaran panas. _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ tidak tertarik . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _","Percayakan identitas visual Anda kepada kami berpikir untuk menghirup kehidupan baru ke dalam bisnis Anda? Mulailah dari memperbaiki bagian depannya - endlogo dan visualidentitas. Kami menawarkan desain kustom logo, alat tulis, dan situs yang kreatif. Di bawah tangan Carefui kami, Marketfui Marketinq juga akan menghirup udara segar ke dalam bisnis Anda dan membuat Anda menonjol di antara para pesaing. Anda hanya jauh dari kesuksesan masa depan Anda. ciick di sini untuk melihat sampi karya seni kami, harga chersour dan penawaran panas. _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ tidak tertarik . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",percaya identitas visual pikir hirup hidup bisnis baik depan endlogo visualidentitas tawar desain kustom logo alat tulis situs kreatif tangan carefui marketfui marketinq hirup udara segar bisnis tonjol saing sukses ciick sampi karya seni harga chersour tawar panas tarik,1,lainnya,kaggle_email_indo,773,192,0,0,0,0,0.016817593790426907,email
"Cialis menawarkan kebebasan memilih momen yang tepat. Dapatkan obat yang perlu Anda kirim ke pintu Anda dalam 24 jam. Sementara kita berhenti untuk berpikir, kita sering kehilangan kesempatan. Seorang suami selalu menjadi pria yang masuk akal; Dia tidak pernah berpikir untuk menikah. Ini adalah rencana buruk yang mengakui tidak ada modifikasi.","Cialis menawarkan kebebasan memilih momen yang tepat. Dapatkan obat yang perlu Anda kirim ke pintu Anda dalam 24 jam. Sementara kita berhenti untuk berpikir, kita sering kehilangan kesempatan. Seorang suami selalu menjadi pria yang masuk akal; Dia tidak pernah berpikir untuk menikah. Ini adalah rencana buruk yang mengakui tidak ada modifikasi.",cialis tawar bebas pilih momen dapat obat kirim pintu jam henti pikir hilang sempat suami pria akal pikir meni rencana buruk aku modifikasi,1,minta_data,kaggle_email_indo,345,51,0,0,0,0,0.02318840579710145,email
"Anda Medz halo, selamat datang di pH disinslination armonline sh batata op - salah satu toko armaceutical pH oniine terkemuka Bacchanal v -stricken g exyrifier al l spheral l l obat racun peatmoss di mana l chanson triangulate va auctioneer um andmanyother. - Simpan Fundament ER 50 % - Hasil shlppl di seluruh dunia NG - Total Confi Kingston Dentiaiity - Lebih dari 5 pelanggan miiiion di 130 negara menjerit memiliki hari yang menyenangkan!","Anda Medz halo, selamat datang di pH disinslination armonline sh batata op - salah satu toko armaceutical pH oniine terkemuka Bacchanal v -stricken g exyrifier al l spheral l l obat racun peatmoss di mana l chanson triangulate va auctioneer um andmanyother. - Simpan Fundament ER 50 % - Hasil shlppl di seluruh dunia NG - Total Confi Kingston Dentiaiity - Lebih dari 5 pelanggan miiiion di 130 negara menjerit memiliki hari yang menyenangkan!",medz selamat ph disinslination armonline sh batata op salah toko armaceutical ph oniine muka bacchanal stricken exyrifier al spheral obat racun peatmoss chanson triangulate va auctioneer um andmanyother simpan fundament er hasil shlppl dunia ng total confi kingston dentiaiity miiiion negara jerit milik senang,1,berhadiah,kaggle_email_indo,442,74,1,0,0,0,0.038461538461538464,email
"Remaja Latina! ! Lihat honeys Latina yang manis ini berubah dari pakaian menjadi kacau! ! ! terlalu bagus untuk menjadi kenyataan ? bukan kesempatan. . . Gadis -gadis kami suka bercinta. . . . Klik di sini Anda harus berusia setidaknya 18 tahun untuk masuk! Untuk dihapus dari milis ""in house"" kami klik di sini dan Anda akan secara otomatis dihapus dari surat di masa mendatang. Anda telah menerima email ini dengan meminta informasi lebih lanjut di salah satu situs kami atau seseorang mungkin telah menggunakan alamat email Anda. Jika Anda menerima email ini karena kesalahan, harap terima permintaan maaf kami.","Remaja Latina! ! Lihat honeys Latina yang manis ini berubah dari pakaian menjadi kacau! ! ! terlalu bagus untuk menjadi kenyataan ? bukan kesempatan. . . Gadis -gadis kami suka bercinta. . . . Klik di sini Anda harus berusia setidaknya 18 tahun untuk masuk! Untuk dihapus dari milis ""in house"" kami klik di sini dan Anda akan secara otomatis dihapus dari surat di masa mendatang. Anda telah menerima email ini dengan meminta informasi lebih lanjut di salah satu situs kami atau seseorang mungkin telah menggunakan alamat email Anda. Jika Anda menerima email ini karena kesalahan, harap terima permintaan maaf kami.",remaja latina honeys latina manis ubah pakai kacau bagus nyata sempat gadis gadis suka cinta klik usia tahun hapus mil in house klik otomatis hapus surat terima email informasi salah situs alamat email terima email salah harap terima minta maaf,1,phishing_url,kaggle_email_indo,614,101,6,0,0,0,0.021172638436482084,email
"Econommize lebih banyak halo, selamat datang di pharm lampiran online sh ampuleul op - salah satu toko daya tahan farmasi oniine terkemuka felloe v diresapi g a pewarnaan l airshed ll obliquity la thingamy ra rocketry cl cloketri dibom va tidak bisa dipenuhi um dan banyak lainnya. - Simpan lebih dari 50 % - Companionway Worldwide Shlpplng - Total Confidri Solder Aiity - Lebih dari 5 Pelanggan Miiiion I Relational N 130 Negara Hav Atlantic E Hari yang menyenangkan!","Econommize lebih banyak halo, selamat datang di pharm lampiran online sh ampuleul op - salah satu toko daya tahan farmasi oniine terkemuka felloe v diresapi g a pewarnaan l airshed ll obliquity la thingamy ra rocketry cl cloketri dibom va tidak bisa dipenuhi um dan banyak lainnya. - Simpan lebih dari 50 % - Companionway Worldwide Shlpplng - Total Confidri Solder Aiity - Lebih dari 5 Pelanggan Miiiion I Relational N 130 Negara Hav Atlantic E Hari yang menyenangkan!",econommize selamat pharm lampir online sh ampuleul op salah toko daya tahan farmasi oniine muka felloe resap warna airshed ll obliquity la thingamy ra rocketry cl cloketri bom va penuh um simpan companionway worldwide shlpplng total confidri solder aiity miiiion relational negara hav atlantic senang,1,berhadiah,kaggle_email_indo,468,79,1,0,0,0,0.042735042735042736,email
"laporan khusus ! Tivo: Sekarang atau tidak sama sekali? Dalam edisi ini peringkat kekuatan TV interaktif! Tivo: Sekarang atau tidak sama sekali? Breaking News Attractions yang akan datang! Jadilah Bintang ! Email kami :: Kunjungi Situs kami Telepon: 310 - 314 - 0603 Email ini dikirim ke, atas permintaan Anda, dengan TVPredictions. com. Kunjungi pusat langganan kami untuk mengedit minat Anda atau berhenti berlangganan. Lihat Kebijakan Privasi kami. dipersembahkan oleh","laporan khusus ! Tivo: Sekarang atau tidak sama sekali? Dalam edisi ini peringkat kekuatan TV interaktif! Tivo: Sekarang atau tidak sama sekali? Breaking News Attractions yang akan datang! Jadilah Bintang ! Email kami :: Kunjungi Situs kami Telepon: 310 - 314 - 0603 Email ini dikirim ke, atas permintaan Anda, dengan TVPredictions. com. Kunjungi pusat langganan kami untuk mengedit minat Anda atau berhenti berlangganan. Lihat Kebijakan Privasi kami. dipersembahkan oleh",lapor tivo edisi peringkat kuat tv interaktif tivo breaking news attractions bintang email kunjung situs telepon email kirim minta tvpredictions com kunjung pusat langgan edit minat henti langgan bijak privasi sembah,1,lainnya,kaggle_email_indo,471,70,4,0,0,0,0.055201698513800426,email
"sarat dengan teknologi untuk bisnis dan rumah. Harga perangkat lunak terbaik. Jika saya tahu apa itu cinta, itu karena Anda. Dia tahu semua tentang seni, tetapi dia tidak tahu apa yang dia suka.","sarat dengan teknologi untuk bisnis dan rumah. Harga perangkat lunak terbaik. Jika saya tahu apa itu cinta, itu karena Anda. Dia tahu semua tentang seni, tetapi dia tidak tahu apa yang dia suka.",sarat teknologi bisnis rumah harga perangkat lunak baik cinta seni suka,1,lainnya,kaggle_email_indo,194,33,0,0,0,0,0.020618556701030927,email
"Anda telah memenangkan $ 100.000. Klaim sekarang pemohon terkasih, setelah ditinjau lebih lanjut setelah menerima aplikasi Anda saat ini hipotek memenuhi syarat untuk 4. 75 tingkat. Pembayaran bulanan baru Anda akan serendah $ 340 / bulan untuk pinjaman $ 200.000. Harap konfirmasi informasi Anda agar kami dapat menyelesaikan pinjaman Anda, atau Anda juga dapat mengajukan permohonan yang baru. Lengkapi langkah akhir dengan mengunjungi: http: / / www. oprefi. net /? ID = J 22 Kami ingin mendengar dari Anda. Terima kasih, Heather Grant, Account ManagerLPC dan Associates, LLC. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - bukan tertarik ? -> www. iorefi. net / buku. php","Anda telah memenangkan $ 100.000. Klaim sekarang pemohon terkasih, setelah ditinjau lebih lanjut setelah menerima aplikasi Anda saat ini hipotek memenuhi syarat untuk 4. 75 tingkat. Pembayaran bulanan baru Anda akan serendah $ 340 / bulan untuk pinjaman $ 200.000. Harap konfirmasi informasi Anda agar kami dapat menyelesaikan pinjaman Anda, atau Anda juga dapat mengajukan permohonan yang baru. Lengkapi langkah akhir dengan mengunjungi: [URL] / / www. oprefi. net /? ID = J 22 Kami ingin mendengar dari Anda. Terima kasih, Heather Grant, Account ManagerLPC dan Associates, LLC. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - bukan tertarik ? -> www. iorefi. net / buku. php",menang klaim mohon kasih tinjau terima aplikasi hipotek penuh syarat tingkat bayar bulan serendah pinjam harap konfirmasi informasi selesai pinjam aju mohon lengkap langkah unjung www oprefi net id dengar terima kasih heather grant account managerlpc associates llc tarik www iorefi net buku php [url],1,berhadiah|pinjaman|phishing_url|minta_data,kaggle_email_indo,726,147,0,1,0,0,0.0371900826446281,email
"Masalahnya adalah kesalahan besar disediakan untuk Anda saat Anda mau. Harga rendah sehari -hari yang sangat baik untuk nama merek dan obat generik, n. jenis ketidaktahuan yang membedakan yang rajin belajar. Kebanyakan agama tidak membuat pria lebih baik, hanya lebih Warier. Untuk empat - kelima dari sejarah kita, planet kita dihuni oleh Pond Scum.","Masalahnya adalah kesalahan besar disediakan untuk Anda saat Anda mau. Harga rendah sehari -hari yang sangat baik untuk nama merek dan obat generik, n. jenis ketidaktahuan yang membedakan yang rajin belajar. Kebanyakan agama tidak membuat pria lebih baik, hanya lebih Warier. Untuk empat - kelima dari sejarah kita, planet kita dihuni oleh Pond Scum.",salah sedia harga rendah hari nama merek obat generik jenis ketidaktahuan beda rajin ajar banyak agama pria warier sejarah planet huni pond scum,1,pinjaman|sosial_eng|minta_data,kaggle_email_indo,350,54,0,0,0,0,0.025714285714285714,email
"Neeed Medz? cara menghemat dlcations subarctic saya lebih dari 70 %. Farmsh Banquet Op - Sukses dengan cara hippie dan terbukti untuk menyelamatkan mone gallipot Anda. Asurious v Doublure AG A Furtive L L Quadrat U Outsat L R Gainsid A ireversible cl terkutuk isva snathe l jessamine m andmanyother. Plces yang terbaik. seluruh dunia dia benar -benar lpplng. Formulir Pesanan Terowongan Mudah. Entiaiity Drench Total Confid. 25 HIBATAN 0, 000 PELANGGAN YANG MEMBUAT. Pesan Seacalf hari ini dan simpan!","Neeed Medz? cara menghemat dlcations subarctic saya lebih dari 70 %. Farmsh Banquet Op - Sukses dengan cara hippie dan terbukti untuk menyelamatkan mone gallipot Anda. Asurious v Doublure AG A Furtive L L Quadrat U Outsat L R Gainsid A ireversible cl terkutuk isva snathe l jessamine m andmanyother. Plces yang terbaik. seluruh dunia dia benar -benar lpplng. Formulir Pesanan Terowongan Mudah. Entiaiity Drench Total Confid. 25 HIBATAN 0, 000 PELANGGAN YANG MEMBUAT. Pesan Seacalf hari ini dan simpan!",neeed medz hemat dlcations subarctic farmsh banquet op sukses hippie bukti selamat mone gallipot asurious doublure ag furtive quadrat outsat gainsid ireversible cl kutuk isva snathe jessamine andmanyother plces baik dunia lpplng formulir pesan terowongan mudah entiaiity drench total confid hibat pesan seacalf simpan,1,urgensi,kaggle_email_indo,501,80,1,0,0,0,0.11976047904191617,email
"Simpan uang Anda dengan mendapatkan perangkat lunak OEM! Perlu dalam perangkat lunak untuk PC Anda? Kunjungi saja situs kami, kami mungkin memiliki apa yang Anda butuhkan. . . Salam, Steve","Simpan uang Anda dengan mendapatkan perangkat lunak OEM! Perlu dalam perangkat lunak untuk PC Anda? Kunjungi saja situs kami, kami mungkin memiliki apa yang Anda butuhkan. . . Salam, Steve",simpan uang perangkat lunak oem perangkat lunak pc kunjung situs milik butuh steve,1,lainnya,kaggle_email_indo,188,30,1,0,0,0,0.06914893617021277,email
